name,link,price_simbol,price,price_discount,best_seller,promotional
Guayo Golty Profesional Nature,https://articulo.mercadolibre.com.co/MCO-575055239-guayo-golty-profesional-nature-_JM?searchVariation=61387896815#searchVariation=61387896815&position=34&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,99.900,,False,False
Malla Cancha Futbol Tenis Profesional Medidas Oficiales,https://articulo.mercadolibre.com.co/MCO-500091910-malla-cancha-futbol-tenis-profesional-medidas-oficiales-_JM#position=35&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,70.000,,False,False
Zapatilla Torretin Golty Crack Gris - Sku 31683,https://articulo.mercadolibre.com.co/MCO-549029239-zapatilla-torretin-golty-crack-gris-sku-31683-_JM?searchVariation=49259259363#searchVariation=49259259363&position=36&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,119.000,,False,False
Conos Platillos Pvc Blando X10 Coordinación Cardio Gym Casa,https://articulo.mercadolibre.com.co/MCO-558908980-conos-platillos-pvc-blando-x10-coordinacion-cardio-gym-casa-_JM#position=37&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,37.499,,False,False
Zapatilla Lisa Competencia Golty Dual,https://articulo.mercadolibre.com.co/MCO-570385176-zapatilla-lisa-competencia-golty-dual-_JM?searchVariation=59816255787#searchVariation=59816255787&position=38&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,69.300,,False,False
Gorra Para Hombre Nike Atlético Nacional,https://articulo.mercadolibre.com.co/MCO-593253091-gorra-para-hombre-nike-atletico-nacional-_JM#searchVariation=67405190179&position=39&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,24.950,,False,False
Balón Futbol Competencia Golty Points Laminado No.3,https://articulo.mercadolibre.com.co/MCO-573002312-balon-futbol-competencia-golty-points-laminado-no3-_JM?searchVariation=60731796096#searchVariation=60731796096&position=40&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,41.600,,False,False
"Zapatilla Futsal, Microfútbol, Calidad Garantizada. Cosidos",https://articulo.mercadolibre.com.co/MCO-520115530-zapatilla-futsal-microfutbol-calidad-garantizada-cosidos-_JM?searchVariation=41541036736#searchVariation=41541036736&position=41&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,70.300,,False,False
Balon Futbol Mikasa Original Clasico Ft-5 Colores Variados,https://articulo.mercadolibre.com.co/MCO-471206416-balon-futbol-mikasa-original-clasico-ft-5-colores-variados-_JM?searchVariation=39339729226#searchVariation=39339729226&position=42&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,114.900,,False,False
Petos Malla Pool,https://articulo.mercadolibre.com.co/MCO-546852706-petos-malla-pool-_JM?searchVariation=48841716737#searchVariation=48841716737&position=43&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,6.500,,False,False
Guayos Slatan Azul-verde Para Hombre Croydon,https://articulo.mercadolibre.com.co/MCO-564695628-guayos-slatan-azul-verde-para-hombre-croydon-_JM?searchVariation=57101413672#searchVariation=57101413672&position=44&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,94.900,,False,False
Zapatilla Futsal Micro Alta Calidad Y Duración Garantizada,https://articulo.mercadolibre.com.co/MCO-525343873-zapatilla-futsal-micro-alta-calidad-y-duracion-garantizada-_JM?searchVariation=40704231733#searchVariation=40704231733&position=45&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,70.300,,False,False
Agujas X 10 Para Inflar Balones Futbol Basketball Voley,https://articulo.mercadolibre.com.co/MCO-449755387-agujas-x-10-para-inflar-balones-futbol-basketball-voley-_JM#position=46&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,8.900,,False,False
Balón Futbol Scorpion No.5,https://articulo.mercadolibre.com.co/MCO-573000026-balon-futbol-scorpion-no5-_JM?searchVariation=60730123053#searchVariation=60730123053&position=47&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,35.800,,False,False
Kit Futsal Micro Futbol Zapatillas Tenis Munich Medias Malet,https://articulo.mercadolibre.com.co/MCO-446974921-kit-futsal-micro-futbol-zapatillas-tenis-munich-medias-malet-_JM?searchVariation=15862540021#searchVariation=15862540021&position=48&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,139.990,,False,False
Frisbee Frisby Profesiona Ultimate 08co16 Miyagi Blanco 175g,https://articulo.mercadolibre.com.co/MCO-501766973-frisbee-frisby-profesiona-ultimate-08co16-miyagi-blanco-175g-_JM#searchVariation=48216792049&position=49&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,29.900,,False,False
Guayos Dinala Negro-rojo Para Hombre Croydon,https://articulo.mercadolibre.com.co/MCO-564695699-guayos-dinala-negro-rojo-para-hombre-croydon-_JM?searchVariation=57101448137#searchVariation=57101448137&position=50&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,89.900,,False,False
Guayos Para Fútbol Premier Maracaná Originales En Cuero 100%,https://articulo.mercadolibre.com.co/MCO-564737343-guayos-para-futbol-premier-maracana-originales-en-cuero-100-_JM?searchVariation=57123390665#searchVariation=57123390665&position=51&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,85.000,,False,False
Camiseta De Junior De Barranquilla 2020/2021,https://articulo.mercadolibre.com.co/MCO-573773229-camiseta-de-junior-de-barranquilla-20202021-_JM?searchVariation=61042143487#searchVariation=61042143487&position=52&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,85.000,,False,False
Cancha Fútbol Portable Niños Mini Cancha + Balón + Malla,https://articulo.mercadolibre.com.co/MCO-571446425-cancha-futbol-portable-ninos-mini-cancha-balon-malla-_JM#position=53&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,22.900,,False,False
Guayos Votma Azul Para Hombre Croydon,https://articulo.mercadolibre.com.co/MCO-540861981-guayos-votma-azul-para-hombre-croydon-_JM?searchVariation=46153308421#searchVariation=46153308421&position=54&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,104.900,,False,False
Petos Para Fútbol Con Estampado De Número,https://articulo.mercadolibre.com.co/MCO-508859310-petos-para-futbol-con-estampado-de-numero-_JM?searchVariation=34997713213#searchVariation=34997713213&position=55&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,9.000,,False,False
Guante Golty Competencia Antifracturante - Sku 31433,https://articulo.mercadolibre.com.co/MCO-544540502-guante-golty-competencia-antifracturante-sku-31433-_JM?searchVariation=47423490418#searchVariation=47423490418&position=56&type=item&tracking_id=1cbdcadf-6578-4e5b-9bc5-65c9ee73482b,$,79.900,,False,False
